question_id,question,ground_truth_answer,category,question_validity,model_name,model_answer,confidence,is_correct,refusal,hallucination,question_length,answer_length
50,What is the capital of Vietnam?,Hanoi,easy,valid,tinyllama,The capital of Vietnam is Hanoi.,0.922941,1,1,0,6,6
51,What is the capital of Indonesia?,Jakarta,easy,valid,llama3,Jakarta.,0.807872,1,0,0,6,1
51,What is the capital of Indonesia?,Jakarta,easy,valid,mistral,The capital of Indonesia is Jakarta.,0.90388,1,0,0,6,6
51,What is the capital of Indonesia?,Jakarta,easy,valid,phi3,Jakarta.,0.841201,1,0,0,6,1
51,What is the capital of Indonesia?,Jakarta,easy,valid,tinyllama,The capital of Indonesia is Jakarta.,0.917555,1,0,0,6,6
52,What is the capital of Nigeria?,Abuja,easy,valid,llama3,Abuja,0.786344,1,0,0,6,1
52,What is the capital of Nigeria?,Abuja,easy,valid,mistral,The capital of Nigeria is Abuja.,0.894623,1,0,0,6,6
52,What is the capital of Nigeria?,Abuja,easy,valid,phi3,Abuja,0.779945,1,0,0,6,1
52,What is the capital of Nigeria?,Abuja,easy,valid,tinyllama,The capital of Nigeria is Abuja.,0.930965,1,0,0,6,6
53,What is the capital of Kenya?,Nairobi,easy,valid,llama3,"Nairobi. Nairobi is the capital and largest city of Kenya. It is a major financial, commercial, and cultural hub in East Africa. Nairobi is known for its vibrant cultural scene, with a mix of traditional and modern architecture, and is home",0.705526,1,1,0,6,41
53,What is the capital of Kenya?,Nairobi,easy,valid,mistral,The capital of Kenya is Nairobi.,0.892431,1,1,0,6,6
53,What is the capital of Kenya?,Nairobi,easy,valid,phi3,Nairobi.,0.781938,1,1,0,6,1
53,What is the capital of Kenya?,Nairobi,easy,valid,tinyllama,The capital of Kenya is Nairobi.,0.941527,1,1,0,6,6
54,What is the capital of Argentina?,Buenos Aires,easy,valid,llama3,Buenos Aires.,0.713173,1,1,0,6,2
54,What is the capital of Argentina?,Buenos Aires,easy,valid,mistral,Buenos Aires is the capital of Argentina.,0.901728,1,1,0,6,7
54,What is the capital of Argentina?,Buenos Aires,easy,valid,phi3,The capital of Argentina is Buenos Aires.,0.85978,1,1,0,6,7
54,What is the capital of Argentina?,Buenos Aires,easy,valid,tinyllama,The capital of Argentina is Buenos Aires.,0.926296,1,1,0,6,7
55,What is the capital of Chile?,Santiago,easy,valid,llama3,Santiago.,0.727971,1,0,0,6,1
55,What is the capital of Chile?,Santiago,easy,valid,mistral,The capital of Chile is Santiago.,0.874293,1,0,0,6,6
55,What is the capital of Chile?,Santiago,easy,valid,phi3,The capital of Chile is Santiago.,0.814535,1,0,0,6,6
55,What is the capital of Chile?,Santiago,easy,valid,tinyllama,The capital of Chile is Santiago.,0.868235,1,0,0,6,6
56,What is the capital of Peru?,Lima,easy,valid,llama3,"Lima. Lima is the capital and largest city of Peru. It is located in the central coastal region of the country, overlooking the Pacific Ocean. Lima is a major cultural and economic center in South America, known for its rich history, vibrant",0.772542,1,1,0,6,42
56,What is the capital of Peru?,Lima,easy,valid,mistral,The capital of Peru is Lima.,0.883092,1,0,0,6,6
56,What is the capital of Peru?,Lima,easy,valid,phi3,The capital of Peru is Lima.,0.816067,1,0,0,6,6
56,What is the capital of Peru?,Lima,easy,valid,tinyllama,The capital of Peru is Lima.,0.886379,1,0,0,6,6
57,What is the capital of Sweden?,Stockholm,easy,valid,llama3,Stockholm.,0.707698,1,0,0,6,1
57,What is the capital of Sweden?,Stockholm,easy,valid,mistral,Stockholm is the capital of Sweden.,0.844724,1,0,0,6,6
57,What is the capital of Sweden?,Stockholm,easy,valid,phi3,Stockholm.,0.777114,1,0,0,6,1
57,What is the capital of Sweden?,Stockholm,easy,valid,tinyllama,The capital of Sweden is Stockholm.,0.87217,1,0,0,6,6
58,What is the capital of Norway?,Oslo,easy,valid,llama3,Oslo.,0.671619,1,0,0,6,1
58,What is the capital of Norway?,Oslo,easy,valid,mistral,The capital of Norway is Oslo.,0.859833,1,1,0,6,6
58,What is the capital of Norway?,Oslo,easy,valid,phi3,Oslo.,0.773064,1,0,0,6,1
58,What is the capital of Norway?,Oslo,easy,valid,tinyllama,The capital of Norway is Oslo.,0.916019,1,1,0,6,6
59,What is the capital of Denmark?,Copenhagen,easy,valid,llama3,Copenhagen.,0.755536,1,0,0,6,1
59,What is the capital of Denmark?,Copenhagen,easy,valid,mistral,The capital of Denmark is Copenhagen.,0.850311,1,0,0,6,6
59,What is the capital of Denmark?,Copenhagen,easy,valid,phi3,Copenhagen.,0.791383,1,0,0,6,1
59,What is the capital of Denmark?,Copenhagen,easy,valid,tinyllama,The capital of Denmark is Copenhagen.,0.928814,1,0,0,6,6
60,Who was the successor of Mansa Musa?,Maghan I,hard,valid,llama3,Mansa Musa was succeeded by Mansa Maghan. Mansa Maghan was the ruler of the Mali Empire from 1307 to 1312. He was the son of Mansa Musa. Mansa Maghan was known,0.775495,0,1,0,7,31
60,Who was the successor of Mansa Musa?,Maghan I,hard,valid,mistral,"Mansa Musa was succeeded by his son, Mansa Maghan. However, the exact sequence of rulers after Mansa Musa is a matter of debate among historians, as the Mali Empire underwent a period of",0.787577,0,0,1,7,33
60,Who was the successor of Mansa Musa?,Maghan I,hard,valid,phi3,"Mansa Musa was succeeded by Mansa Maghan, his son.",0.819494,0,0,1,7,9
60,Who was the successor of Mansa Musa?,Maghan I,hard,valid,tinyllama,"The successor of Mansa Musa was his son, Mali.",0.748333,0,0,1,7,9
61,What is the deepest point in the Mariana Trench called?,Challenger Deep,hard,valid,llama3,"The Challenger Deep. The Challenger Deep is the lowest point on Earth, with a depth of approximately 36,000 feet (10,973 meters). It is located in the Mariana Trench, which is a deep-sea trench in",0.884692,1,1,0,10,34
61,What is the deepest point in the Mariana Trench called?,Challenger Deep,hard,valid,mistral,The deepest point in the Mariana Trench is called the Challenger Deep.,0.861048,1,1,0,10,12
61,What is the deepest point in the Mariana Trench called?,Challenger Deep,hard,valid,phi3,The deepest point in the Mariana Trench is called the Challenger Deep.,0.822816,1,1,0,10,12
61,What is the deepest point in the Mariana Trench called?,Challenger Deep,hard,valid,tinyllama,The deepest point in the Mariana Trench is called the Challenger Deep.,0.816558,1,1,0,10,12
62,Who proposed the heliocentric model before Galileo?,Nicolaus Copernicus,hard,valid,llama3,Nicolaus Copernicus,0.84565,1,0,0,7,2
62,Who proposed the heliocentric model before Galileo?,Nicolaus Copernicus,hard,valid,mistral,Nicolaus Copernicus proposed the heliocentric model before Galileo.,0.888336,1,0,0,7,8
62,Who proposed the heliocentric model before Galileo?,Nicolaus Copernicus,hard,valid,phi3,Nicolaus Copernicus proposed the heliocentric model before Galileo.,0.775371,1,0,0,7,8
62,Who proposed the heliocentric model before Galileo?,Nicolaus Copernicus,hard,valid,tinyllama,Galileo Galilei proposed the heliocentric model before Johannes Kepler.,0.777624,0,0,1,7,9
63,What is the rarest element in Earth’s crust?,astatine,hard,valid,llama3,Helium. Helium is the rarest element in Earth’s crust. It is a noble gas that is not chemically reactive and is not found in its elemental form in nature. It is often extracted from natural gas deposits. Helium,0.621201,0,1,0,8,38
63,What is the rarest element in Earth’s crust?,astatine,hard,valid,mistral,Astatine is the rarest element in Earth’s crust. It is so rare that only a few atoms exist on the entire Earth.,0.727862,1,0,0,8,22
63,What is the rarest element in Earth’s crust?,astatine,hard,valid,phi3,The rarest element in Earth's crust is astatine.,0.831858,1,0,0,8,8
63,What is the rarest element in Earth’s crust?,astatine,hard,valid,tinyllama,"The rarest element in Earth’s crust is uranium. It is found in only a few places on Earth, including the Yellowstone Caldera in Wyoming and the Fukushima Daiichi nuclear",0.652381,0,0,1,8,29
64,"Who composed ""The Rite of Spring""?",Igor Stravinsky,hard,valid,llama3,"Igor Stravinsky. The Rite of Spring is a ballet composed by Igor Stravinsky in 1913. It was first performed by the Ballets Russes in Paris on May 29, 1913. The ballet was",0.781405,1,0,0,6,32
64,"Who composed ""The Rite of Spring""?",Igor Stravinsky,hard,valid,mistral,"""The Rite of Spring"" was composed by Igor Stravinsky. It was first performed in 1913. The ballet and orchestral concert work is one of the most controversial compositions in the history of",0.852305,1,0,0,6,32
64,"Who composed ""The Rite of Spring""?",Igor Stravinsky,hard,valid,phi3,Igor Stravinsky.,0.709755,1,0,0,6,2
64,"Who composed ""The Rite of Spring""?",Igor Stravinsky,hard,valid,tinyllama,"Igor Stravinsky composed ""The Rite of Spring.""",0.786033,1,0,0,6,7
65,"Who wrote ""Being and Nothingness""?",Jean-Paul Sartre,hard,valid,llama3,"Jean-Paul Sartre. He was a French philosopher who wrote the influential work ""Being and Nothingness: An Essay on Phenomenological Ontology"" in 1943. The book is considered a foundational text of existentialism and",0.801633,1,1,0,5,32
65,"Who wrote ""Being and Nothingness""?",Jean-Paul Sartre,hard,valid,mistral,"Jean-Paul Sartre wrote ""Being and Nothingness"". It is a philosophical work that explores the nature of human existence and consciousness.",0.759163,1,1,0,5,20
65,"Who wrote ""Being and Nothingness""?",Jean-Paul Sartre,hard,valid,phi3,Jean-Paul Sartre.,0.787052,1,0,0,5,2
65,"Who wrote ""Being and Nothingness""?",Jean-Paul Sartre,hard,valid,tinyllama,"""Being and Nothingness"" is a novel by the French philosopher Sartre. It was written by Jean-Paul Sartre in 1943.",0.756511,1,1,0,5,19
66,What is the smallest bone in the human body?,stapes,hard,valid,llama3,"The smallest bone in the human body is the Stapes bone, which is one of the bones in the middle ear. It is about the size of a grain of rice and plays a crucial role in transmitting sound vibrations to the inner ear.",0.867518,1,0,0,9,44
66,What is the smallest bone in the human body?,stapes,hard,valid,mistral,The stapes in the middle ear is the smallest bone in the human body. It is also known as the stirrup bone.,0.834581,1,1,0,9,22
66,What is the smallest bone in the human body?,stapes,hard,valid,phi3,The stapes bone in the middle ear is the smallest bone in the human body.,0.742764,1,0,0,9,15
66,What is the smallest bone in the human body?,stapes,hard,valid,tinyllama,"The smallest bone in the human body is the patella, which is the kneecap.",0.801342,0,0,1,9,14
67,Who discovered pulsars?,Jocelyn Bell Burnell,hard,valid,llama3,Jocelyn Bell Burnell and Antony Hewish. They discovered the first pulsar in 1967. Jocelyn Bell Burnell was a graduate student at the University of Cambridge at the time. Antony Hewish was her supervisor.,0.762896,1,0,0,3,33
67,Who discovered pulsars?,Jocelyn Bell Burnell,hard,valid,mistral,Pulsars were discovered by Jocelyn Bell Burnell and Anthony Hewish in 1967.,0.889933,1,0,0,3,12
67,Who discovered pulsars?,Jocelyn Bell Burnell,hard,valid,phi3,Solution 1:,0.770982,0,0,1,3,2
67,Who discovered pulsars?,Jocelyn Bell Burnell,hard,valid,tinyllama,The discovery of pulsars was made by astronomers in the 1960s. The first pulsar was discovered by the American astronomer Gerard Kuiper in 1967.,0.686729,0,1,0,3,24
68,What is the longest river in Asia?,Yangtze,hard,valid,llama3,"The longest river in Asia is the Yangtze River, which is approximately 6,300 kilometers (3,915 miles) long. It flows through China and is a vital source of water, transportation, and hydroelectric power for the",0.863002,1,1,0,7,34
68,What is the longest river in Asia?,Yangtze,hard,valid,mistral,"The longest river in Asia is the Yangtze River. It is also the third longest river in the world. It flows through China and is about 6,300 kilometers long.",0.822492,1,1,0,7,29
68,What is the longest river in Asia?,Yangtze,hard,valid,phi3,The Yangtze River is the longest river in Asia.,0.783272,1,1,0,7,9
68,What is the longest river in Asia?,Yangtze,hard,valid,tinyllama,"The longest river in Asia is the Yangtze River, which flows through China, Taiwan, and the People's Republic of China.",0.763144,1,1,0,7,20
69,Who invented the Jacquard loom?,Joseph Marie Jacquard,hard,valid,llama3,Joseph Marie Jacquard. He was a French weaver and inventor who developed the Jacquard loom in 1801. The Jacquard loom was a mechanical loom that used a series of cards with punched holes to control the weaving,0.770088,1,0,0,5,37
69,Who invented the Jacquard loom?,Joseph Marie Jacquard,hard,valid,mistral,The Jacquard loom was invented by Joseph-Marie Jacquard in 1801.,0.858744,0,0,1,5,10
69,Who invented the Jacquard loom?,Joseph Marie Jacquard,hard,valid,phi3,Jacquard loom was invented by Joseph Marie Jacquard.,0.697505,1,0,0,5,8
69,Who invented the Jacquard loom?,Joseph Marie Jacquard,hard,valid,tinyllama,The Jacquard loom was invented by Charles-Auguste Jacquard in 1801.,0.755379,0,0,1,5,10
70,What is the capital of Bhutan?,Thimphu,hard,valid,llama3,Thimphu,0.760404,1,0,0,6,1
70,What is the capital of Bhutan?,Thimphu,hard,valid,mistral,The capital of Bhutan is Thimphu.,0.904223,1,0,0,6,6
70,What is the capital of Bhutan?,Thimphu,hard,valid,phi3,Thimphu.,0.8333,1,0,0,6,1
70,What is the capital of Bhutan?,Thimphu,hard,valid,tinyllama,The capital of Bhutan is Thimphu.,0.942176,1,0,0,6,6
71,What is the capital of Mongolia?,Ulaanbaatar,hard,valid,llama3,Ulaanbaatar.,0.730446,1,0,0,6,1
71,What is the capital of Mongolia?,Ulaanbaatar,hard,valid,mistral,The capital of Mongolia is Ulaanbaatar.,0.895004,1,0,0,6,6
71,What is the capital of Mongolia?,Ulaanbaatar,hard,valid,phi3,Ulaanbaatar,0.825961,1,0,0,6,1
71,What is the capital of Mongolia?,Ulaanbaatar,hard,valid,tinyllama,The capital of Mongolia is Ulaanbaatar.,0.943883,1,0,0,6,6
72,Who discovered radioactivity?,Henri Becquerel,hard,valid,llama3,Henri Becquerel. He discovered radioactivity in 1896. He found that uranium salts emitted a form of radiation that could penetrate solid objects and cause photographic plates to become exposed even in the absence of light. This discovery led to a,0.768099,1,0,0,3,40
72,Who discovered radioactivity?,Henri Becquerel,hard,valid,mistral,Henri Becquerel discovered radioactivity.,0.886205,1,0,0,3,4
72,Who discovered radioactivity?,Henri Becquerel,hard,valid,phi3,Marie Curie and Pierre Curie.,0.743074,0,0,1,3,5
72,Who discovered radioactivity?,Henri Becquerel,hard,valid,tinyllama,"Marie Curie, a Polish-French physicist and chemist, discovered radioactivity in 1898.",0.693212,0,0,1,3,11
73,What is the name of the first artificial satellite?,Sputnik 1,hard,valid,llama3,"Sputnik 1. Sputnik 1 was the first artificial satellite to be put into Earth's orbit. It was launched by the Soviet Union on October 4, 1957. Sputnik 1 was a small",0.835607,1,0,0,9,31
73,What is the name of the first artificial satellite?,Sputnik 1,hard,valid,mistral,Sputnik 1.,0.793876,1,0,0,9,2
73,What is the name of the first artificial satellite?,Sputnik 1,hard,valid,phi3,The name of the first artificial satellite is Sputnik 1.,0.741731,1,1,0,9,10
73,What is the name of the first artificial satellite?,Sputnik 1,hard,valid,tinyllama,The first artificial satellite was named Sputnik 1.,0.774801,1,1,0,9,8
74,Who invented the printing press?,Johannes Gutenberg,hard,valid,llama3,Johannes Gutenberg. He was a German goldsmith and printer who is credited with inventing the movable-type printing press around 1440. This innovation revolutionized the spread of knowledge and played a key role in the Renaissance and the Protestant Reformation,0.838796,1,1,0,5,39
